cell_id,material_id,centroid_x,centroid_y,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y
2713,1,0.1731896752771923,-1.32530339489942,0.156581943987721,-1.33973870593498,0.19550353990936,-1.30155690097454
2714,1,1.2288183414666767,-0.49574685860593865,1.21559966119454,-0.507755225026565,1.25356190628483,-0.481489113380917
2715,1,0.975773748963793,-0.5516001175505867,0.96031022224426,-0.564067599883554,0.989046383457554,-0.537115951124835
2716,1,-0.18340076164048633,-1.24283125561658,-0.194148035122716,-1.26228954394817,-0.169542572195838,-1.2311120480323
2717,1,-0.9319159389397079,0.7292510035769353,-0.946660819977663,0.715134938812258,-0.919858215713531,0.740469416236795
2718,1,-0.7305293138303893,1.1028263702305101,-0.741218828534172,1.08964126622482,-0.711116639285759,1.12694824796427
2719,1,0.08728069070511724,-1.1530742205001199,0.0812043569558981,-1.16758688311763,0.098927017413116,-1.13504991903305
2720,1,-1.1902554747064766,0.05269338550456037,-1.20227827076997,0.045136033102426,-1.18057916340061,0.0650527101541861
2721,1,-1.1913803835205565,0.18335690105200433,-1.20715535573137,0.172348737970916,-1.18162536468504,0.19548900947571
2722,1,-1.1776545309341966,0.0559825834430207,-1.18790898994885,0.045136033102426,-1.16447543945313,0.0650527101541861
2723,1,0.21296512967345468,-1.3195202119675766,0.19550353990936,-1.33461457778874,0.234425135831132,-1.29445560847151
2724,1,-0.6649646886471267,0.9647807543468035,-0.679772460801715,0.949002438008188,-0.651984725588815,0.973472075912904
2725,1,-0.6758207910741868,0.9548386913254356,-0.684553032869995,0.9436458868488,-0.66313687955085,0.971867749119319
2726,1,0.9265040922230653,-0.6680998546452307,0.913222402036917,-0.677466499373721,0.934996841843489,-0.656403562776427
2727,1,1.2058322434025965,-0.37732357104666964,1.19564263197816,-0.390607200246084,1.2258557467395,-0.361390022414887
