candidate_id,candidate_family,source_kind,mesh_path,mesh,candidate_index,evaluation_source,evaluation_source_path,active_row_count,effective_objective_weight,outside_configured_scalar_row_count,rows_ge_1_log10,rows_ge_2_log10,top_5_current_row_loss_share,top_10_current_row_loss_share,objective_current_duplicate_weighted_gaussian,objective_capped_gaussian_abs1_log10,objective_huber_delta_2sigma,objective_student_t_nu4,objective_configured_scalar_inside_only_gaussian,rmse_current_duplicate_weighted_gaussian,rmse_capped_gaussian_abs1_log10,rmse_huber_delta_2sigma,rmse_student_t_nu4,rmse_configured_scalar_inside_only_gaussian,mae_current_duplicate_weighted_gaussian,mae_capped_gaussian_abs1_log10,mae_huber_delta_2sigma,mae_student_t_nu4,mae_configured_scalar_inside_only_gaussian,max_abs_current_duplicate_weighted_gaussian,max_abs_capped_gaussian_abs1_log10,max_abs_huber_delta_2sigma,max_abs_student_t_nu4,max_abs_configured_scalar_inside_only_gaussian,support_group_count,support_observed_range_ge_1_count,objective_support_cell_weighted_mean_unit_gaussian,objective_support_cell_weighted_median_unit_gaussian,rmse_support_cell_weighted_mean_unit_gaussian,rmse_support_cell_weighted_median_unit_gaussian,mae_support_cell_weighted_mean_unit_gaussian,mae_support_cell_weighted_median_unit_gaussian,max_abs_support_cell_weighted_mean_unit_gaussian,max_abs_support_cell_weighted_median_unit_gaussian,rank_current_duplicate_weighted_gaussian,rank_capped_gaussian_abs1_log10,rank_huber_delta_2sigma,rank_student_t_nu4,rank_support_cell_weighted_mean_unit_gaussian,rank_support_cell_weighted_median_unit_gaussian,rank_configured_scalar_inside_only_gaussian
local_refinement_permeability_candidate_search/length_0p013m_shift_1p125,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m_shift_1p125/bulk_w_projections.vtu,323,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p013m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.3341904640666203,0.5128426393048101,277.42946417328494,67.77853499827303,188.2047421425802,124.89139536748866,259.1356801357168,1.6332761559718556,0.8072897142139879,1.6332761559718556,1.6332761559718556,1.59390899479346,1.2862316428575178,0.7072594931252717,1.2862316428575178,1.2862316428575178,1.2521502453572662,3.924464562182264,1.0,3.924464562182264,3.924464562182264,3.924464562182264,30,16,4.673042491954633,167.31769675408307,0.27907712470314944,1.6699186444958083,0.21597792222996326,1.2498801685143663,0.7255157817821072,3.924464562182262,338.0,353.0,342.0,342.0,339.0,440.0,396.0
local_refinement_permeability_candidate_search/length_0p019m_shift_0p875,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m_shift_0p875/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m_shift_0p875/bulk_w_projections.vtu,325,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m_shift_0p875/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3014303730856672,0.4627959221591233,277.42946417328494,67.778534998273,188.20474214258022,124.89139536748867,246.62661997363614,1.6332761559718556,0.8072897142139877,1.6332761559718556,1.6332761559718556,1.5549623914928674,1.2862316428575176,0.7072594931252717,1.2862316428575176,1.2862316428575176,1.234501585615856,3.924464562182262,1.0,3.924464562182262,3.924464562182262,3.642788669295676,30,16,4.673042491954637,111.48396910265346,0.27907712470314955,1.3631090021384538,0.21597792222996326,1.0290898093024725,0.7255157817821125,3.2603013176962676,338.0,349.0,346.0,346.0,343.0,67.0,230.0
local_refinement_permeability_candidate_search/length_0p019m_shift_1p125,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m_shift_1p125/bulk_w_projections.vtu,326,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p019m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.3341904640666203,0.5128426393048101,277.42946417328494,67.77853499827303,188.2047421425802,124.89139536748866,259.1356801357168,1.6332761559718556,0.8072897142139879,1.6332761559718556,1.6332761559718556,1.59390899479346,1.2862316428575178,0.7072594931252717,1.2862316428575178,1.2862316428575178,1.2521502453572662,3.924464562182264,1.0,3.924464562182264,3.924464562182264,3.924464562182264,30,16,4.673042491954633,167.31769675408307,0.27907712470314944,1.6699186444958083,0.21597792222996326,1.2498801685143663,0.7255157817821072,3.924464562182262,338.0,353.0,342.0,342.0,339.0,440.0,396.0
optimizer_proposed_001_length_0p019m_shift_1p125,optimizer_proposed_001_length_0p019m_shift_1p125,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/optimizer_proposed_001_length_0p019m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/optimizer_proposed_001_length_0p019m_shift_1p125/bulk_w_projections.vtu,444,cached_csv,inversion_workflow/runs/optimizer_proposed_001_length_0p019m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.3341904640666203,0.5128426393048101,277.42946417328494,67.77853499827303,188.2047421425802,124.89139536748866,259.1356801357168,1.6332761559718556,0.8072897142139879,1.6332761559718556,1.6332761559718556,1.59390899479346,1.2862316428575178,0.7072594931252717,1.2862316428575178,1.2862316428575178,1.2521502453572662,3.924464562182264,1.0,3.924464562182264,3.924464562182264,3.924464562182264,30,16,4.673042491954633,167.31769675408307,0.27907712470314944,1.6699186444958083,0.21597792222996326,1.2498801685143663,0.7255157817821072,3.924464562182262,338.0,353.0,342.0,342.0,339.0,440.0,396.0
optimizer_proposed_002_length_0p019m_shift_0p875,optimizer_proposed_002_length_0p019m_shift_0p875,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/optimizer_proposed_002_length_0p019m_shift_0p875/bulk_w_projections.vtu,inversion_workflow/runs/optimizer_proposed_002_length_0p019m_shift_0p875/bulk_w_projections.vtu,445,cached_csv,inversion_workflow/runs/optimizer_proposed_002_length_0p019m_shift_0p875/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3014303730856672,0.4627959221591233,277.42946417328494,67.778534998273,188.20474214258022,124.89139536748867,246.62661997363614,1.6332761559718556,0.8072897142139877,1.6332761559718556,1.6332761559718556,1.5549623914928674,1.2862316428575176,0.7072594931252717,1.2862316428575176,1.2862316428575176,1.234501585615856,3.924464562182262,1.0,3.924464562182262,3.924464562182262,3.642788669295676,30,16,4.673042491954637,111.48396910265346,0.27907712470314955,1.3631090021384538,0.21597792222996326,1.0290898093024725,0.7255157817821125,3.2603013176962676,338.0,349.0,346.0,346.0,343.0,67.0,230.0
anisotropy_sensitivity_plan/anis_theta_120p0_ratio_6p00,anisotropy_sensitivity_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_120p0_ratio_6p00/bulk_w_projections.vtu,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_120p0_ratio_6p00/bulk_w_projections.vtu,9,cached_csv,inversion_workflow/runs/anisotropy_sensitivity_plan/anis_theta_120p0_ratio_6p00/permeability_fit_evaluation.csv,75,52.0,2,43,19,0.3141852711309653,0.47768692794707995,277.53541946883604,66.16633756542619,186.98087403929412,123.9910600118895,249.73059664191854,1.633588014948984,0.7976307317819092,1.633588014948984,1.633588014948984,1.564716965704631,1.2962100253601911,0.715370907697364,1.2962100253601911,1.2962100253601911,1.24851622667766,3.731670445935592,1.0,3.731670445935592,3.731670445935592,3.731670445935592,30,16,4.496057156046306,136.5160956063386,0.27374127553970573,1.5083992376375837,0.27347015420333526,1.1388927796348711,0.30119127436853255,3.731670445935592,346.0,295.0,327.0,328.0,337.0,309.0,322.0
lower_support_continuous_candidate_plan/length_0p003m_shift_0p874,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p003m_shift_0p874/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p003m_shift_0p874/bulk_w_projections.vtu,339,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p003m_shift_0p874/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3012706032357227,0.46237754521379915,277.5956794209587,67.82458937720149,188.30150081381538,124.96366338622079,246.7160660656575,1.6337653519405795,0.8075639375568489,1.6337653519405795,1.6337653519405795,1.5552443413907715,1.2870858332468975,0.7078699128785618,1.2870858332468975,1.2870858332468975,1.2352766938756716,3.92935194117943,1.0,3.92935194117943,3.92935194117943,3.6448655482716106,30,16,4.775090760864962,111.28284422185696,0.28210786237610613,1.3618788750708641,0.21832341158572993,1.029055198130347,0.7333947794409514,3.258224438720333,347.0,357.0,350.0,350.0,347.0,66.0,239.0
continuous_bayesian_candidate_plan/length_0p023m_shift_0p876,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p023m_shift_0p876/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p023m_shift_0p876/bulk_w_projections.vtu,133,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p023m_shift_0p876/permeability_fit_evaluation.csv,75,52.0,2,47,22,0.3013765804001997,0.46315409265791757,277.63311411857796,68.10122533533068,188.4954561165055,125.16731638728709,246.66999681518664,1.6338755075638707,0.8092091660245697,1.6338755075638707,1.6338755075638707,1.5550991293514613,1.2888350708346143,0.7100166536174279,1.2888350708346143,1.2888350708346143,1.2369561273923224,3.934661186391491,1.0,3.934661186391491,3.934661186391491,3.64116995353238,30,16,4.942623052915102,112.1174362321298,0.2870140255839745,1.3669762021345373,0.2189859965946253,1.03561380640377,0.719374905083427,3.261920033459564,348.0,363.0,351.0,354.0,348.0,72.0,238.0
lower_support_continuous_candidate_plan/length_0p009m_shift_0p871,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p009m_shift_0p871/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p009m_shift_0p871/bulk_w_projections.vtu,417,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p009m_shift_0p871/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3009244628377867,0.4614750002403763,277.95843050684874,67.92620045383455,188.5119211545429,125.12020134700805,246.91375127493808,1.6348324735005746,0.8081686351407931,1.6348324735005746,1.6348324735005746,1.5558672988770859,1.2889188896497523,0.7091798478194236,1.2889188896497523,1.2889188896497523,1.2369400433774043,3.939840049539488,1.0,3.939840049539488,3.939840049539488,3.649322442603516,30,16,4.997802701427171,110.85495942174757,0.28861169707836315,1.359258127446412,0.2233567324177935,1.0289809240206593,0.7503027747616304,3.2537675443884275,349.0,358.0,352.0,351.0,349.0,65.0,252.0
lower_support_continuous_candidate_plan/length_0p007m_shift_0p870,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m_shift_0p870/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m_shift_0p870/bulk_w_projections.vtu,398,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m_shift_0p870/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3008652986430111,0.46132124959524157,278.02079149208976,67.94381510144582,188.5479952871945,125.1469503900538,246.94806518925026,1.6350158535225565,0.8082734156440994,1.6350158535225565,1.6350158535225565,1.5559754055381816,1.2892298675570855,0.7094020782025241,1.2892298675570855,1.2892298675570855,1.2372222305192768,3.941619356485319,1.0,3.941619356485319,3.941619356485319,3.650078554456037,30,16,5.036089384992343,110.78287240780031,0.289715072240306,1.358816104848876,0.22421063499103328,1.0289683234224647,0.7531712151401386,3.2530114325359065,350.0,359.0,353.0,352.0,350.0,64.0,253.0
local_refinement_permeability_candidate_search/length_0p025m_shift_0p875,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p025m_shift_0p875/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p025m_shift_0p875/bulk_w_projections.vtu,328,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p025m_shift_0p875/permeability_fit_evaluation.csv,75,52.0,2,47,22,0.30109508642024463,0.4627817781890101,278.02112333470745,68.38761561142333,188.8264301764892,125.45064648156905,246.8553202837562,1.6350168292909082,0.8109088894770587,1.6350168292909082,1.6350168292909082,1.5556831936034903,1.2926924330327965,0.7136596707007492,1.2926924330327965,1.2926924330327965,1.2406370218980671,3.947518400903992,1.0,3.947518400903992,3.947518400903992,3.642788669295676,30,16,5.279034213673748,112.21373877436037,0.29662080770105986,1.3675631537785276,0.22605047529498085,1.0414146621784213,0.7763376795708101,3.2603013176962676,351.0,369.0,357.0,359.0,354.0,74.0,246.0
lower_support_continuous_candidate_plan/length_0p010m_shift_0p870,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m_shift_0p870/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m_shift_0p870/bulk_w_projections.vtu,426,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p010m_shift_0p870/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.30085075776361425,0.4612834847775064,278.03613387957756,67.9481551652242,188.55686608780272,125.15352412065656,246.95652170607494,1.6350609665167557,0.8082992303716882,1.6350609665167557,1.6350609665167557,1.5560020468069446,1.2893061946623612,0.7094566229191953,1.2893061946623612,1.2893061946623612,1.2372914911554098,3.9420560735168806,1.0,3.9420560735168806,3.9420560735168806,3.650264136221196,30,16,5.045508882336893,110.76520154074568,0.2899858870800696,1.3587077288165257,0.22442021872693985,1.0289652307037787,0.753875251489939,3.2528258507707477,352.0,360.0,354.0,353.0,351.0,63.0,254.0
continuous_bayesian_candidate_plan/length_0p009m_shift_1p132,continuous_bayesian_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p009m_shift_1p132/bulk_w_projections.vtu,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p009m_shift_1p132/bulk_w_projections.vtu,74,cached_csv,inversion_workflow/runs/continuous_bayesian_candidate_plan/length_0p009m_shift_1p132/permeability_fit_evaluation.csv,75,52.0,2,46,15,0.3358584427185228,0.5148903694153867,278.25898743250673,68.01147650823789,188.68552724074254,125.2486902413589,260.2530672290516,1.635716108269105,0.8086757724124687,1.635716108269105,1.635716108269105,1.5973417477510405,1.2904069424520197,0.7102432370072858,1.2904069424520197,1.2904069424520197,1.256875837211298,3.94835416782378,1.0,3.94835416782378,3.94835416782378,3.94835416782378,30,16,5.182330381057514,169.30890102245326,0.2938914306638171,1.6798258889066116,0.2274427208015671,1.2609795571737905,0.7640284788798937,3.948354167823778,353.0,361.0,355.0,355.0,352.0,446.0,405.0
lower_support_continuous_candidate_plan/length_0p004m_shift_0p868,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_0p868/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_0p868/bulk_w_projections.vtu,351,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p004m_shift_0p868/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.30062073262341277,0.46068725395221904,278.27966340349724,68.01737754115112,188.69744642628825,125.25748940311158,247.09149987700593,1.6357768778975927,0.8087108541301963,1.6357768778975927,1.6357768778975927,1.5564272180441607,1.2905083273231348,0.7103156884522832,1.2905083273231348,1.2905083273231348,1.238382328709127,3.948934256637561,1.0,3.948934256637561,3.948934256637561,3.6531870022244775,30,16,5.195024445393705,110.4880506958641,0.294251152515265,1.3570068207631585,0.22772110971695766,1.0289165211643636,0.764963646463249,3.2499029847674663,354.0,362.0,356.0,356.0,353.0,61.0,258.0
lower_support_continuous_candidate_plan/length_0p006m_shift_0p866,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p006m_shift_0p866/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p006m_shift_0p866/bulk_w_projections.vtu,385,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p006m_shift_0p866/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.30031160910001303,0.45988941455932064,278.6093502588848,68.11205273828887,188.88710848925268,125.39710968603308,247.27639694885698,1.6367455697760676,0.8092734914860417,1.6367455697760676,1.6367455697760676,1.5570094416731655,1.2921085245493518,0.7114592180543332,1.2921085245493518,1.2921085245493518,1.239834377459376,3.958090026138098,1.0,3.958090026138098,3.958090026138098,3.6570777226280313,30,16,5.397436518567896,110.12251346961297,0.2999287837295129,1.3547602092228535,0.23211503126873528,1.0288516823388274,0.7797237635937986,3.2460122643639124,355.0,364.0,358.0,358.0,355.0,60.0,262.0
lower_support_continuous_candidate_plan/length_0p007m_shift_0p864,lower_support_continuous_candidate_plan,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m_shift_0p864/bulk_w_projections.vtu,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m_shift_0p864/bulk_w_projections.vtu,397,cached_csv,inversion_workflow/runs/lower_support_continuous_candidate_plan/length_0p007m_shift_0p864/permeability_fit_evaluation.csv,75,52.0,2,47,21,0.3000802173636528,0.4592946872434421,278.8579176942978,68.18413140631003,189.02963021592913,125.5015312879278,247.41737051958322,1.637475536206859,0.8097015796808084,1.637475536206859,1.637475536206859,1.55745320805796,1.2932952442719714,0.712307269225726,1.2932952442719714,1.2932952442719714,1.2409112290261048,3.9648800218111617,1.0,3.9648800218111617,3.9648800218111617,3.6599631136051274,30,16,5.550045120043395,109.85392609347144,0.30413936279397186,1.3531070793638338,0.23537360044990335,1.0288035973204344,0.7906699906088424,3.2431268733868173,356.0,366.0,364.0,360.0,356.0,58.0,263.0
local_refinement_permeability_candidate_search/length_0p037m_shift_1p125,local_refinement_permeability_candidate_search,materialized_run_field,/home/ber0061/Repositories/gesa_mails/SOTA_OGS_Mont_Terri_work/inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p037m_shift_1p125/bulk_w_projections.vtu,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p037m_shift_1p125/bulk_w_projections.vtu,335,cached_csv,inversion_workflow/runs/local_refinement_permeability_candidate_search/length_0p037m_shift_1p125/permeability_fit_evaluation.csv,75,52.0,2,40,17,0.33679144362756275,0.5248690147277151,278.9142577121637,66.6846479168113,186.9873741930584,123.79207592613382,257.9256081805032,1.6376409443516484,0.8007487356603488,1.6376409443516484,1.6376409443516484,1.5901831445283867,1.2905210795154878,0.7121425878027611,1.2905210795154878,1.2905210795154878,1.252305913953084,3.70935295435455,1.0,3.70935295435455,3.70935295435455,3.70935295435455,30,16,5.7422990201792805,169.29179222970805,0.3093622208183389,1.6797410129228656,0.24817369128551867,1.2820759375699218,0.7053541372694774,3.70935295435455,357.0,320.0,328.0,319.0,359.0,445.0,392.0
